-2.0,NaN
-1.99,NaN
-1.98,NaN
-1.97,NaN
-1.96,NaN
-1.95,NaN
-1.94,NaN
-1.93,NaN
-1.92,NaN
-1.91,NaN
-1.90,NaN
-1.89,NaN
-1.88,NaN
-1.87,NaN
-1.86,NaN
-1.85,NaN
-1.84,NaN
-1.83,NaN
-1.82,NaN
-1.81,NaN
-1.80,NaN
-1.79,NaN
-1.78,NaN
-1.77,NaN
-1.76,NaN
-1.75,NaN
-1.74,NaN
-1.73,NaN
-1.72,NaN
-1.71,NaN
-1.70,NaN
-1.69,NaN
-1.68,NaN
-1.67,NaN
-1.66,NaN
-1.65,NaN
-1.64,NaN
-1.63,NaN
-1.62,NaN
-1.61,NaN
-1.60,NaN
-1.59,NaN
-1.58,NaN
-1.57,NaN
-1.56,NaN
-1.55,NaN
-1.54,NaN
-1.53,NaN
-1.52,NaN
-1.51,NaN
-1.50,NaN
-1.49,NaN
-1.48,NaN
-1.47,NaN
-1.46,NaN
-1.45,NaN
-1.44,NaN
-1.43,NaN
-1.42,NaN
-1.41,NaN
-1.40,NaN
-1.39,NaN
-1.38,NaN
-1.37,NaN
-1.36,NaN
-1.35,NaN
-1.34,NaN
-1.33,NaN
-1.32,NaN
-1.31,NaN
-1.30,NaN
-1.29,NaN
-1.28,NaN
-1.27,NaN
-1.26,NaN
-1.25,NaN
-1.24,NaN
-1.23,NaN
-1.22,NaN
-1.21,NaN
-1.20,NaN
-1.19,NaN
-1.18,NaN
-1.17,NaN
-1.16,NaN
-1.15,NaN
-1.14,NaN
-1.13,NaN
-1.12,NaN
-1.11,NaN
-1.10,NaN
-1.09,NaN
-1.08,NaN
-1.07,NaN
-1.06,NaN
-1.05,NaN
-1.04,NaN
-1.03,NaN
-1.02,NaN
-1.01,NaN
-1.00,NaN
-0.99,NaN
-0.98,NaN
-0.97,NaN
-0.96,NaN
-0.95,NaN
-0.94,NaN
-0.93,NaN
-0.92,NaN
-0.91,NaN
-0.90,NaN
-0.89,NaN
-0.88,NaN
-0.87,NaN
-0.86,NaN
-0.85,NaN
-0.84,NaN
-0.83,NaN
-0.82,NaN
-0.81,NaN
-0.80,NaN
-0.79,NaN
-0.78,NaN
-0.77,NaN
-0.76,NaN
-0.75,NaN
-0.74,NaN
-0.73,NaN
-0.72,NaN
-0.71,NaN
-0.70,NaN
-0.69,NaN
-0.68,NaN
-0.67,NaN
-0.66,NaN
-0.65,NaN
-0.64,NaN
-0.63,NaN
-0.62,NaN
-0.61,NaN
-0.60,NaN
-0.59,NaN
-0.58,NaN
-0.57,NaN
-0.56,NaN
-0.55,NaN
-0.54,NaN
-0.53,NaN
-0.52,NaN
-0.51,NaN
-0.50,NaN
-0.49,NaN
-0.48,NaN
-0.47,NaN
-0.46,NaN
-0.45,NaN
-0.44,NaN
-0.43,NaN
-0.42,NaN
-0.41,NaN
-0.40,NaN
-0.39,NaN
-0.38,NaN
-0.37,NaN
-0.36,NaN
-0.35,NaN
-0.34,NaN
-0.33,NaN
-0.32,NaN
-0.31,NaN
-0.30,NaN
-0.29,NaN
-0.28,NaN
-0.27,NaN
-0.26,NaN
-0.25,NaN
-0.24,NaN
-0.23,NaN
-0.22,NaN
-0.21,NaN
-0.20,NaN
-0.19,NaN
-0.18,NaN
-0.17,NaN
-0.16,NaN
-0.15,NaN
-0.14,NaN
-0.13,NaN
-0.12,NaN
-0.11,NaN
-0.10,NaN
-0.09,NaN
-0.08,NaN
-0.07,NaN
-0.06,NaN
-0.05,NaN
-0.04,NaN
-0.03,NaN
-0.02,NaN
-0.01,NaN
0.00,NaN
0.01,-4.595039666608971
0.02,-3.9069664149988603
0.03,-3.5031353216405217
0.04,-3.2163163726270216
0.05,-2.9934121661941617
0.06,-2.811499344336838
0.07,-2.6577577839223316
0.08,-2.524301888428607
0.09,-2.4068755348707893
0.10,-2.3017030304994277
0.11,-2.2064766808134006
0.12,-2.119470819550191
0.13,-2.039356788213598
0.14,-1.9650784314018976
0.15,-1.8964478328133867
0.16,-1.8316567518357896
0.17,-1.7713279818520455
0.18,-1.7143701848848791
0.19,-1.6600233673974008
0.20,-1.608934294900188
0.21,-1.5602892385484572
0.22,-1.5134136294387244
0.23,-1.4691452741796345
0.24,-1.426721950516419
0.25,-1.3860012904394805
0.26,-1.3468559468930204
0.27,-1.3087602055399405
0.28,-1.2725214163930756
0.29,-1.2375301743714102
0.30,-1.2037063411205398
0.31,-1.1709768570230983
0.32,-1.1392749853017627
0.33,-1.1080753502250285
0.34,-1.0783357492206438
0.35,-1.0494400720011983
0.36,-1.0213435876151205
0.37,-0.9940048186378284
0.38,-0.9673852560036281
0.39,-0.9414491020013488
0.40,-0.916163038411907
0.41,-0.8914960171111653
0.42,-0.8674190707651847
0.43,-0.8434483650852848
0.44,-0.8205445900861997
0.45,-0.7981439622584446
0.46,-0.7762258284921664
0.47,-0.7547706938818597
0.48,-0.7337601438964129
0.49,-0.7131767724265304
0.50,-0.6930041152263374
0.51,-0.6732265883085395
0.52,-0.6538294308910912
0.53,-0.6347986525283196
0.54,-0.616120984091209
0.55,-0.5977838322903811
0.56,-0.579775237461515
0.57,-0.5620838343567567
0.58,-0.5446988157073426
0.59,-0.5271538680907938
0.60,-0.5104166666666666
0.61,-0.49394804711209245
0.62,-0.4777400815267671
0.63,-0.4617851531541018
0.64,-0.4460759420205742
0.65,-0.4306054113216648
0.66,-0.41536679451147596
0.67,-0.40035358305583957
0.68,-0.3855595148112154
0.69,-0.37097856299403337
0.70,-0.35660492570730723
0.71,-0.34243301599339176
0.72,-0.3284574523836476
0.73,-0.3146730499175602
0.74,-0.30107481160551536
0.75,-0.28765792031098153
0.76,-0.2744177310293013
0.77,-0.2613497635416462
0.78,-0.2484496954239595
0.79,-0.2357133553918957
0.80,-0.22313671696387738
0.81,-0.21071589242543076
0.82,-0.19844712707893492
0.83,-0.18632679376383332
0.84,-0.17391304347826092
0.85,-0.16216216216216217
0.86,-0.15053763440860218
0.87,-0.13903743315508021
0.88,-0.1276595744680851
0.89,-0.11640211640211638
0.90,-0.10526315789473682
0.91,-0.09424083769633504
0.92,-0.0833333333333333
0.93,-0.07253886010362688
0.94,-0.06185567010309284
0.95,-0.05128205128205133
0.96,-0.04081632653061228
0.97,-0.0304568527918782
0.98,-0.02020202020202022
0.99,-0.010050251256281416
1.00,0.0
1.01,0.009950248756218916
1.02,0.01980198019801982
1.03,0.02955665024630544
1.04,0.03921568627450984
1.05,0.0487804878048781
1.06,0.05825242718446607
1.07,0.06763285024154594
1.08,0.07692307692307698
1.09,0.08612440191387569
1.10,0.09523809523809532
1.11,0.10426540284360197
1.12,0.11320754716981142
1.13,0.12206572769953042
1.14,0.13084112149532703
1.15,0.13953488372093015
1.16,0.14814814814814806
1.17,0.15668202764976952
1.18,0.16513761467889904
1.19,0.17351598173515978
1.20,0.18231905835211615
1.21,0.19061724067041438
1.22,0.1988470086838726
1.23,0.20700946514262758
1.24,0.2151056851311953
1.25,0.22313671696387744
1.26,0.23110358304623732
1.27,0.23900728070408667
1.28,0.24684878298135818
1.29,0.2546290394081745
1.30,0.26234897674036334
1.31,0.2700094996716125
1.32,0.27761149151940084
1.33,0.2851558148857921
1.34,0.2926433122941269
1.35,0.3000748068026032
1.36,0.307451102595689
1.37,0.3147729855542693
1.38,0.3220412238053896
1.39,0.3292565682524193
1.40,0.3364197530864197
1.41,0.34353149627947205
1.42,0.3505925000606809
1.43,0.35760345137554145
1.44,0.3645650223293285
1.45,0.3714778706151348
1.46,0.3783426399271594
1.47,0.3851599603598231
1.48,0.3919304487932597
1.49,0.3986547092657118
1.50,0.4053333333333334
1.51,0.41196690041788375
1.52,0.41855597814277584
1.53,0.42510112265792
1.54,0.4316028789537894
1.55,0.4380617811651125
1.56,0.44447835286458337
1.57,0.4508531073469626
1.58,0.4571865479039271
1.59,0.4634791680900118
1.60,0.46973145197997274
1.61,0.47594387441788794
1.62,0.4821169012582973
1.63,0.4882509895996728
1.64,0.4943465880104998
1.65,0.5004041367482328
1.66,0.506424067971387
1.67,0.5124068059450088
1.68,0.5183527672397646
1.69,0.5242623609248733
1.70,0.5301359887551017
1.71,0.5359740453520329
1.72,0.5422967682661001
1.73,0.5480918297003139
1.74,0.5538533631404398
1.75,0.5595817473967872
1.76,0.56527735468044
1.77,0.570940550753518
1.78,0.5765716950752725
1.79,0.582171140944148
1.80,0.5877392356359454
1.81,0.5932763205382147
1.82,0.5987827312809968
1.83,0.6042587978640354
1.84,0.6097048447805681
1.85,0.6151211911378116
1.86,0.6205081507742395
1.87,0.6258660323737584
1.88,0.6311951395768768
1.89,0.6364957710889635
1.90,0.6417682207856809
1.91,0.6470127778156863
1.92,0.6522297267006799
1.93,0.6574193474328827
1.94,0.6625819155700224
1.95,0.667717702327903
1.96,0.6728269746706264
1.97,0.6779099953985435
1.98,0.6829670232339949
1.99,0.6879983129049121
2.00,0.6930041152263374
